,filename,task,expected_text,grade,score,fold
7667,cemokl.wav,nonword_repetition,voimkooheefgahyp,1,0.0,1
7668,cbalxk.wav,nonword_repetition,muhheegperteyvneek,1,0.0,1
7669,bvorxm.wav,nonword_repetition,hevgeembohf,2,0.0,1
7670,femgym.wav,deletion,tell,KG,0.0,1
7671,budtti.wav,nonword_repetition,mowp,1,1.0,1
7672,jlskta.wav,blending,snake,KG,0.0,1
7673,mpyrre.wav,sentence_repetition,what do you want to do after reading this book,1,1.0,1
7674,jzvfzm.wav,sentence_repetition,did the team score a goal,KG,1.0,1
7675,fyzpxz.wav,deletion,eat,KG,0.0,1
7676,bzwloz.wav,nonword_repetition,kuhcheyvap,2,1.0,1
7677,fjbryd.wav,deletion,tire,2,0.0,1
7678,faxhff.wav,deletion,day,KG,0.0,1
7679,lapwuz.wav,sentence_repetition,ring the bell on the desk to get her attention,2,1.0,1
7680,eviopm.wav,deletion,fish,KG,1.0,1
7681,knmkls.wav,sentence_repetition,was the boy with his friends during the movie,1,1.0,1
7682,grugfn.wav,deletion,ore,1,1.0,1
7683,lltpng.wav,sentence_repetition,tell your little brother he needs to wash his socks,2,1.0,1
7684,iokatd.wav,blending,sheep,KG,0.0,1
7685,csjtbe.wav,nonword_repetition,vuhbowkeiv,KG,0.0,1
7686,lccjsn.wav,sentence_repetition,the children can play but they need to be quiet,1,1.0,1
7687,mjgwfw.wav,sentence_repetition,because of the rain could we go to the theater instead of the park today,2,1.0,1
7688,dzdcld.wav,nonword_repetition,muhheegperteyvneek,1,0.0,1
7689,jbvkej.wav,blending,tiger,KG,1.0,1
7690,kzfemd.wav,sentence_repetition,the famous musician felt nervous for his first live concert,2,0.0,1
7691,dfhpnp.wav,nonword_repetition,bowmhoideegmohf,1,0.0,1
7692,mxevfb.wav,sentence_repetition,there werent any letters in the neighbors mailbox,KG,0.0,1
7693,aqcinp.wav,nonword_repetition,vohp,KG,1.0,1
7694,ewtqxd.wav,deletion,tray,2,0.0,1
7695,frtazx.wav,deletion,eat,KG,0.0,1
7696,enyizn.wav,deletion,bell,1,1.0,1
7697,ilquab.wav,blending,cow,KG,1.0,1
7698,cmvalm.wav,nonword_repetition,gowb,KG,1.0,1
7699,hihhzv.wav,deletion,cool,KG,1.0,1
7700,elqiwj.wav,deletion,slash,2,0.0,1
7701,awwkox.wav,nonword_repetition,kuhcheyvap,KG,1.0,1
7702,kgsxxo.wav,sentence_repetition,because it is raining can we play some video games that i downloaded last week,3,1.0,1
7703,fouijy.wav,deletion,hot,1,0.0,1
7704,izfshr.wav,blending,book,KG,1.0,1
7705,blfnwl.wav,nonword_repetition,kuhcheyvap,1,0.0,1
7706,ieozmk.wav,blending,boy,KG,0.0,1
7707,gfpued.wav,deletion,it,KG,1.0,1
7708,kfjobt.wav,sentence_repetition,the horse was ridden by the boy,KG,1.0,1
7709,iodwnl.wav,blending,umbrella,KG,0.0,1
7710,inaeyi.wav,blending,book,KG,1.0,1
7711,gubwhu.wav,deletion,or,KG,1.0,1
7712,ggpelr.wav,deletion,it,KG,1.0,1
7713,elyvcd.wav,deletion,eat,2,1.0,1
7714,epdcdk.wav,deletion,ore,1,1.0,1
7715,adycoz.wav,nonword_repetition,teevkahnahyd,KG,0.0,1
7716,icynbx.wav,blending,sunday,KG,0.0,1
7717,btdsdh.wav,nonword_repetition,goomdachahytowb,KG,0.0,1
7718,gcwrww.wav,deletion,far,KG,0.0,1
7719,mpcenp.wav,sentence_repetition,the children can play but they need to be quiet,KG,1.0,1
7720,ilekef.wav,blending,kite,KG,0.0,1
7721,loiilo.wav,sentence_repetition,tell your little brother he needs to wash his socks,2,1.0,1
7722,cezsgx.wav,nonword_repetition,kefnuhvohkmerforb,KG,0.0,1
7723,juhuyp.wav,blending,wig,KG,1.0,1
7724,hkodpj.wav,deletion,bee,KG,1.0,1
7725,efadar.wav,nonword_repetition,merchagahyk,KG,1.0,1
7726,erfisb.wav,deletion,eat,1,1.0,1
7727,lovsew.wav,sentence_repetition,play with your friends when you are at their house,KG,0.0,1
7728,cdxoqw.wav,nonword_repetition,goomdachahytowb,1,0.0,1
7729,mksdeb.wav,sentence_repetition,that cat cant swim as easily as that colorful fish,KG,0.0,1
7730,abjenm.wav,nonword_repetition,powmfoibeyvohk,1,0.0,1
7731,mtlzyw.wav,sentence_repetition,the children can play but they need to be quiet,1,1.0,1
7732,lvazhk.wav,sentence_repetition,if you are hungry make snacks with whatever is in the kitchen,2,1.0,1
7733,hexbzk.wav,deletion,corn,KG,1.0,1
7734,lmejdy.wav,sentence_repetition,comb your dolls hair and change her shoes for the tea party we are having,2,0.0,1
7735,cidpot.wav,nonword_repetition,kuhcheyvap,KG,1.0,1
7736,elvspk.wav,deletion,steam,2,0.0,1
7737,fmbwzp.wav,deletion,eat,KG,0.0,1
7738,irvbeh.wav,blending,fish,KG,0.0,1
7739,ehvmlc.wav,nonword_repetition,mowp,1,1.0,1
7740,gyiift.wav,deletion,fly,KG,1.0,1
7741,imalzi.wav,blending,jacket,KG,0.0,1
7742,eaxjrp.wav,nonword_repetition,noimahyd,KG,1.0,1
7743,ifcznf.wav,blending,mud,KG,0.0,1
7744,inezuk.wav,blending,sleep,KG,0.0,1
7745,hyfzsg.wav,blending,sheep,KG,0.0,1
7746,lxihjg.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,2,0.0,1
7747,hxuppf.wav,blending,paper,KG,1.0,1
7748,fcmywj.wav,deletion,ate,KG,1.0,1
7749,dgfccd.wav,nonword_repetition,derfoimhowk,KG,0.0,1
7750,bdiqld.wav,nonword_repetition,heeg,1,1.0,1
7751,ktkdeg.wav,sentence_repetition,because it is raining can we play some video games that i downloaded last week,3,0.0,1
7752,lxcsvx.wav,sentence_repetition,whenever the bell rings walk through those doors,KG,1.0,1
7753,btveiq.wav,nonword_repetition,cheytuhmoofeek,KG,0.0,1
7754,hhbikv.wav,deletion,pen,KG,1.0,1
7755,csaueg.wav,nonword_repetition,kuhcheyvap,KG,1.0,1
7756,hwzbgk.wav,blending,cupcake,KG,0.0,1
7757,ibrngm.wav,blending,eyelash,KG,1.0,1
7758,ekxyou.wav,deletion,cool,KG,1.0,1
7759,guxfkt.wav,deletion,bell,KG,1.0,1
7760,lvmffq.wav,sentence_repetition,he will go to tonys house unless it rains,KG,1.0,1
7761,mijrsf.wav,sentence_repetition,he wouldnt go with his sister because he was tired,1,1.0,1
7762,aesbkl.wav,nonword_repetition,feeb,KG,1.0,1
7763,bjtabn.wav,nonword_repetition,mookbowf,KG,1.0,1
7764,jsndit.wav,blending,desk,KG,1.0,1
7765,izfaif.wav,blending,rabbit,KG,1.0,1
7766,kadcxd.wav,sentence_repetition,the bat wakes up at night and tries to catch small bugs,3,1.0,1
7767,bafswr.wav,nonword_repetition,duhhoigmoofeyb,1,0.0,1
7768,dasdgj.wav,nonword_repetition,geemferbowvkervoog,1,1.0,1
7769,hinxlh.wav,deletion,ore,KG,0.0,1
7770,kytduq.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,1,0.0,1
7771,agjvux.wav,nonword_repetition,goomdachahytowb,1,0.0,1
7772,aqoxqg.wav,nonword_repetition,chav,KG,1.0,1
7773,hniobk.wav,deletion,can,KG,1.0,1
7774,jepjgb.wav,blending,desk,KG,0.0,1
7775,gnicgc.wav,deletion,bee,KG,0.0,1
7776,lbjrmd.wav,sentence_repetition,please go and see if your family is going to bring extra drinks,2,1.0,1
7777,byvcxp.wav,nonword_repetition,gahyfmowb,KG,1.0,1
7778,igpbof.wav,blending,sheep,KG,1.0,1
7779,ghimus.wav,deletion,tell,KG,1.0,1
7780,lzuvhi.wav,sentence_repetition,the bat wakes up at night and tries to catch small bugs,3,0.0,1
7781,grmhkw.wav,deletion,bell,1,0.0,1
7782,imdiol.wav,blending,birthday,KG,1.0,1
7783,adyyqv.wav,nonword_repetition,cheykfuhmowdoo,KG,0.0,1
7784,hpgcmb.wav,blending,bacon,KG,1.0,1
7785,krlnqo.wav,sentence_repetition,unplug the light in your room and then open the window carefully,1,1.0,1
7786,iubkjo.wav,blending,frog,KG,1.0,1
7787,bwlavw.wav,nonword_repetition,vowkpoikefteev,2,0.0,1
7788,luqflc.wav,sentence_repetition,the children can play but they need to be quiet,1,1.0,1
7789,efvgoi.wav,nonword_repetition,kuhcheyvap,KG,1.0,1
7790,mykkjj.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,2,0.0,1
7791,kjghgb.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG,0.0,1
7792,iwircb.wav,blending,remember,KG,1.0,1
7793,hwdyyd.wav,blending,pancake,KG,0.0,1
7794,iqwcyi.wav,blending,fly,KG,1.0,1
7795,amcmcd.wav,nonword_repetition,chahmkuhdorbfeyb,1,0.0,1
7796,iotlyu.wav,blending,sheep,KG,1.0,1
7797,fdyvxl.wav,deletion,fish,KG,1.0,1
7798,iclxga.wav,blending,mouse,KG,0.0,1
7799,bvmjwy.wav,nonword_repetition,forbmuhteevheynohg,2,0.0,1
7800,jnutpq.wav,blending,cow,KG,0.0,1
7801,brvdcj.wav,nonword_repetition,koofpergoibneek,1,1.0,1
7802,kbzayo.wav,sentence_repetition,the children can play but they need to be quiet,KG,1.0,1
7803,eyptpg.wav,deletion,bed,KG,1.0,1
7804,ifaxnh.wav,blending,jacket,KG,0.0,1
7805,fqqnbd.wav,deletion,bee,1,0.0,1
7806,aakaxt.wav,nonword_repetition,cheykfuhmowdoo,KG,0.0,1
7807,mlbiok.wav,sentence_repetition,what do you want to do after reading this book,1,1.0,1
7808,ltafmi.wav,sentence_repetition,alex could hear the bird sing a song in the neighbors tree,KG,0.0,1
7809,fxsltz.wav,deletion,tire,2,0.0,1
7810,aczpss.wav,nonword_repetition,toifkerpohgvoomef,1,0.0,1
7811,exvpdr.wav,deletion,tell,KG,1.0,1
7812,gutuym.wav,deletion,bee,KG,1.0,1
7813,ldnffn.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2,1.0,1
7814,dsormo.wav,nonword_repetition,gahyf,KG,1.0,1
7815,jyjmmh.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,1,0.0,1
7816,igbjhb.wav,blending,small,KG,1.0,1
7817,dkgenp.wav,nonword_repetition,kahymheypoivtuhvook,1,0.0,1
7818,hrepgw.wav,blending,cow,KG,0.0,1
7819,gaqroe.wav,deletion,ore,KG,1.0,1
7820,htewfx.wav,blending,desk,KG,1.0,1
7821,itcuny.wav,blending,strawberry,KG,0.0,1
7822,cgaycq.wav,nonword_repetition,nohftowb,2,1.0,1
7823,jrewwx.wav,blending,fly,KG,0.0,1
7824,hdykfa.wav,deletion,house,KG,1.0,1
7825,mhdjvu.wav,sentence_repetition,the boy never eats carrots but sometimes he likes broccoli,KG,0.0,1
7826,bfymmi.wav,nonword_repetition,peemteyvoogkuhmef,KG,0.0,1
7827,ickgug.wav,blending,fish,KG,1.0,1
7828,mqtoey.wav,sentence_repetition,the chair the man built is sturdy and strong,KG,0.0,1
7829,jqgxrt.wav,blending,fish,KG,0.0,1
7830,cymcci.wav,nonword_repetition,kuhcheyvap,KG,1.0,1
7831,daftve.wav,nonword_repetition,gowb,KG,1.0,1
7832,ancshq.wav,nonword_repetition,kuhcheyvap,1,1.0,1
7833,chsidp.wav,nonword_repetition,kuhcheyvap,1,1.0,1
7834,buevxm.wav,nonword_repetition,cheyvpoigefheeb,1,0.0,1
7835,ayphnd.wav,nonword_repetition,goomdachahytowb,KG,0.0,1
7836,jcnbor.wav,blending,apple,KG,1.0,1
7837,ctubfm.wav,nonword_repetition,kuhcheyvap,1,0.0,1
7838,cgrhuv.wav,nonword_repetition,neygfowtvahkeeb,1,0.0,1
7839,mwnhef.wav,sentence_repetition,the black car passed us by going very fast,1,1.0,1
7840,fgntlt.wav,deletion,lap,KG,0.0,1
7841,ijzoph.wav,blending,outside,KG,1.0,1
7842,jrrfns.wav,blending,smell,KG,0.0,1
7843,lejngp.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2,1.0,1
7844,cxdbya.wav,nonword_repetition,fuhmoibnagoopchey,1,0.0,1
7845,cardsu.wav,nonword_repetition,vugoobuhcheen,1,1.0,1
7846,gvqwrc.wav,deletion,light,KG,1.0,1
7847,gwzuba.wav,deletion,fall,KG,0.0,1
7848,mtpwlg.wav,sentence_repetition,the birds are flying quickly,KG,1.0,1
7849,davoje.wav,nonword_repetition,kuhcheyvap,1,1.0,1
7850,mlnkei.wav,sentence_repetition,while his sister washed plates the boy dried the bowls with a towel,3,0.0,1
7851,mnvmio.wav,sentence_repetition,the woman in the blue shirt gave adam a cup of water even though he wasnt thirsty,1,0.0,1
7852,jqsglg.wav,blending,fox,KG,1.0,1
7853,dtvvur.wav,nonword_repetition,kuhcheyvap,1,1.0,1
7854,ejdmqk.wav,deletion,eat,KG,0.0,1
7855,etzozz.wav,deletion,fly,KG,0.0,1
7856,fkvanr.wav,deletion,right,KG,0.0,1
7857,hwljre.wav,blending,fly,KG,0.0,1
7858,jseomv.wav,blending,fly,KG,0.0,1
7859,duztme.wav,nonword_repetition,duhpeygeem,KG,1.0,1
7860,cimhyw.wav,nonword_repetition,doovkeepohfmerbeyg,1,0.0,1
7861,lirhir.wav,sentence_repetition,because it is raining can we play some video games that i downloaded last week,3,1.0,1
7862,iavlhl.wav,blending,fish,KG,1.0,1
7863,jhqtge.wav,blending,fly,KG,1.0,1
7864,jigkfa.wav,blending,face,KG,0.0,1
7865,kwwrmw.wav,sentence_repetition,will you return the book you borrowed from the library tomorrow,1,1.0,1
7866,mzmbnd.wav,sentence_repetition,the children can play but they need to be quiet,1,1.0,1
7867,busern.wav,nonword_repetition,muhheegperteyvneek,1,0.0,1
7868,bkyjog.wav,nonword_repetition,mowteydpermeek,KG,0.0,1
7869,ghvegt.wav,deletion,ore,KG,0.0,1
7870,ghejfx.wav,deletion,rock,KG,1.0,1
7871,grrhrm.wav,deletion,bet,1,0.0,1
7872,ayhgzs.wav,nonword_repetition,kuhcheyvap,KG,0.0,1
7873,ldhmqa.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG,0.0,1
7874,fsmmdj.wav,deletion,bell,KG,0.0,1
7875,lamswg.wav,sentence_repetition,quickly pick up the toys that were dumped out of that box,3,1.0,1
7876,kqetre.wav,sentence_repetition,she does not like pancakes,KG,1.0,1
7877,ftwwob.wav,deletion,no,KG,1.0,1
7878,guyzyv.wav,deletion,win,KG,0.0,1
7879,izyols.wav,blending,sunday,KG,1.0,1
7880,aszyai.wav,nonword_repetition,nohfteyg,1,0.0,1
7881,mgwbfh.wav,sentence_repetition,the children can play but they need to be quiet,KG,1.0,1
7882,mgvpau.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG,0.0,1
7883,byuoiy.wav,nonword_repetition,geemtohf,KG,1.0,1
7884,duixng.wav,nonword_repetition,vugoobuhcheen,KG,1.0,1
7885,fwdvzo.wav,deletion,cook,KG,1.0,1
7886,dbsitb.wav,nonword_repetition,huhvohkdooteyf,KG,0.0,1
7887,bndhpg.wav,nonword_repetition,neymooheyfgowb,KG,0.0,1
7888,mwsekw.wav,sentence_repetition,immediately after school the children do not complete their homework but play soccer instead,3,0.0,1
7889,jhbxcl.wav,blending,desk,KG,1.0,1
7890,hauuwm.wav,deletion,kid,KG,0.0,1
7891,bwwchg.wav,nonword_repetition,forbmuhteevheynohg,2,0.0,1
7892,mcodqa.wav,sentence_repetition,when you come back from lunch please fix that squeaky door hinge,2,1.0,1
7893,ifrydi.wav,blending,sheep,KG,0.0,1
7894,etsgse.wav,deletion,house,KG,0.0,1
7895,iitjsr.wav,blending,fish,KG,1.0,1
7896,kaaezu.wav,sentence_repetition,quickly pick up the toys that were dumped out of that box,3,0.0,1
7897,imbabr.wav,blending,knife,KG,1.0,1
7898,juknok.wav,blending,strawberry,KG,1.0,1
7899,gwdtfe.wav,deletion,tell,KG,0.0,1
7900,eztiqv.wav,deletion,my,KG,0.0,1
7901,byzrro.wav,nonword_repetition,neygfohpevdak,1,0.0,1
7902,cswvwm.wav,nonword_repetition,mookbowf,KG,1.0,1
7903,jcpiqa.wav,blending,fan,KG,0.0,1
7904,ilkbwh.wav,blending,smoke,KG,0.0,1
7905,gcsrme.wav,deletion,eat,KG,0.0,1
7906,flwtjt.wav,deletion,bet,1,0.0,1
7907,hmwgxf.wav,deletion,tray,2,0.0,1
7908,cvlpoy.wav,nonword_repetition,gahyf,KG,1.0,1
7909,idxwup.wav,blending,car,KG,0.0,1
7910,ifllkz.wav,blending,strawberry,KG,0.0,1
7911,flogpb.wav,deletion,dumb,KG,1.0,1
7912,bbymqf.wav,nonword_repetition,kuhcheyvap,1,0.0,1
7913,lkyzer.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,1,0.0,1
7914,fkppnj.wav,deletion,bee,KG,0.0,1
7915,fdtrov.wav,deletion,ask,KG,0.0,1
7916,bajylx.wav,nonword_repetition,cheyvpoigefheeb,1,0.0,1
7917,indcmq.wav,blending,piano,KG,1.0,1
7918,mdltja.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2,1.0,1
7919,idmhud.wav,blending,knife,KG,0.0,1
7920,atsthe.wav,nonword_repetition,geftohgneeb,1,0.0,1
7921,grqskb.wav,deletion,seal,1,0.0,1
7922,hpvdqx.wav,blending,fly,KG,1.0,1
7923,hmnust.wav,deletion,bee,1,1.0,1
7924,drevjv.wav,nonword_repetition,kuhcheyvap,KG,0.0,1
7925,baaqlk.wav,nonword_repetition,goomdachahytowb,1,0.0,1
7926,jghhqu.wav,blending,bag,KG,0.0,1
7927,dxolme.wav,nonword_repetition,kuhcheyvap,KG,0.0,1
7928,jdzacm.wav,blending,sleep,KG,1.0,1
7929,buedek.wav,nonword_repetition,tevkeeberfowt,1,0.0,1
7930,fpxewb.wav,deletion,bet,1,0.0,1
7931,lsqgrs.wav,sentence_repetition,the children can play but they need to be quiet,1,1.0,1
7932,mxbdcb.wav,sentence_repetition,instead of staying at the office she went home,KG,1.0,1
7933,gzvohc.wav,deletion,my,KG,1.0,1
7934,dpfagi.wav,nonword_repetition,voimkooheefgahyp,1,0.0,1
7935,cxxkmm.wav,nonword_repetition,kuhcheyvap,1,1.0,1
7936,hjlceh.wav,deletion,eat,2,1.0,1
7937,dohypf.wav,nonword_repetition,geftohgneeb,1,1.0,1
7938,lgqode.wav,sentence_repetition,the coat was not worn by his sister,1,1.0,1
7939,gykcpq.wav,deletion,eat,KG,0.0,1
7940,huxnda.wav,blending,fish,KG,1.0,1
7941,mnmgyd.wav,sentence_repetition,my oldest brother is easily taller than all our cousins,3,1.0,1
7942,lkqczl.wav,sentence_repetition,we have had to stop playing outside because it has rained so much,1,0.0,1
7943,gzhqya.wav,deletion,cool,KG,0.0,1
7944,mkbnql.wav,sentence_repetition,while her grandfather made dinner she read a book,KG,1.0,1
7945,bixibs.wav,nonword_repetition,vahftombuhgoid,KG,1.0,1
7946,kfrfqg.wav,sentence_repetition,the children can play but they need to be quiet,KG,1.0,1
7947,cqumkp.wav,nonword_repetition,cheykfuhmowdoo,KG,0.0,1
7948,ecvxsk.wav,nonword_repetition,vugoobuhcheen,KG,1.0,1
7949,lxlizl.wav,sentence_repetition,tell your little brother he needs to wash his socks,2,1.0,1
7950,mzmrud.wav,sentence_repetition,the bat wakes up at night and tries to catch small bugs,3,1.0,1
7951,aecroq.wav,nonword_repetition,chav,KG,1.0,1
7952,ipmvss.wav,blending,fox,KG,0.0,1
7953,lmzssi.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG,1.0,1
7954,kazeik.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,KG,0.0,1
7955,ljbbjo.wav,sentence_repetition,put the food in the freezer before you leave,KG,0.0,1
7956,lwebxk.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1,0.0,1
7957,gavxmt.wav,deletion,lip,KG,1.0,1
7958,dokhzq.wav,nonword_repetition,deevmeygpohf,1,1.0,1
7959,llughd.wav,sentence_repetition,does your mom drink coffee tea or juice in the morning,KG,1.0,1
7960,iyslfs.wav,blending,backpack,KG,1.0,1
7961,aqfjiu.wav,nonword_repetition,fuhmoibnagoopchey,1,0.0,1
7962,bkuvjr.wav,nonword_repetition,koodverheek,KG,1.0,1
7963,earfpa.wav,nonword_repetition,mookbowf,KG,1.0,1
7964,eqrkvv.wav,deletion,eat,1,1.0,1
7965,fszeui.wav,deletion,tell,KG,0.0,1
7966,iqdtxj.wav,blending,duck,KG,0.0,1
7967,ijhbjw.wav,blending,jacket,KG,1.0,1
7968,lhdkqa.wav,sentence_repetition,we have had to stop playing outside because it has rained so much,1,0.0,1
7969,dglsnl.wav,nonword_repetition,vugoobuhcheen,2,0.0,1
7970,defshk.wav,nonword_repetition,vugoobuhcheen,KG,1.0,1
7971,kiglai.wav,sentence_repetition,please read this book my grandmother gave me when she came back from vacation,3,0.0,1
7972,faitlz.wav,deletion,bell,KG,0.0,1
7973,fzlwbu.wav,deletion,bee,KG,1.0,1
7974,bumfot.wav,nonword_repetition,kuhcheyvap,1,1.0,1
7975,aquyjk.wav,nonword_repetition,murvoipgeeteyf,KG,0.0,1
7976,jiepjk.wav,blending,bacon,KG,0.0,1
7977,dkoysl.wav,nonword_repetition,keevnamoiftowg,1,0.0,1
7978,jncjml.wav,blending,wig,KG,1.0,1
7979,bddrrw.wav,nonword_repetition,vugoobuhcheen,1,1.0,1
7980,hdigiq.wav,deletion,far,KG,0.0,1
7981,ldbzrq.wav,sentence_repetition,where did you put that new pencil i just bought yesterday,1,0.0,1
7982,isnklf.wav,blending,eyelash,KG,0.0,1
7983,hnyybq.wav,deletion,pay,1,0.0,1
7984,lnizto.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1,0.0,1
7985,acckxu.wav,nonword_repetition,gahyfmowb,KG,0.0,1
7986,cunosl.wav,nonword_repetition,kurcheypheef,1,1.0,1
7987,gtfkec.wav,deletion,key,KG,0.0,1
7988,bcoocg.wav,nonword_repetition,heeg,1,1.0,1
7989,ktcukr.wav,sentence_repetition,our great aunts house is never boring because she has all my favorite movies,3,1.0,1
7990,csvgvq.wav,nonword_repetition,vahftombuhgoid,KG,1.0,1
7991,fvjibv.wav,deletion,ore,KG,1.0,1
7992,abrnjx.wav,nonword_repetition,vugoobuhcheen,1,0.0,1
7993,hjwgui.wav,deletion,bet,1,0.0,1
7994,amgtst.wav,nonword_repetition,vugoobuhcheen,1,0.0,1
7995,ckqthi.wav,nonword_repetition,duhpakuhtayf,KG,1.0,1
7996,kkjtcy.wav,sentence_repetition,where are all those big trucks on the interstate going,2,1.0,1
7997,hchfte.wav,deletion,key,KG,1.0,1
7998,bzyubh.wav,nonword_repetition,heyfkowb,1,1.0,1
7999,jgfqly.wav,blending,fly,KG,0.0,1
8000,fduhys.wav,deletion,tell,KG,0.0,1
8001,kfgutj.wav,sentence_repetition,the children can play but they need to be quiet,KG,1.0,1
8002,cdsscw.wav,nonword_repetition,vugoobuhcheen,KG,0.0,1
8003,dyzfql.wav,nonword_repetition,goomdachahytowb,1,1.0,1
8004,eixtdd.wav,deletion,eat,KG,1.0,1
8005,gihuhr.wav,deletion,seal,1,0.0,1
8006,jyuwti.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,2,0.0,1
8007,akukzc.wav,nonword_repetition,goomdachahytowb,KG,0.0,1
8008,jstqql.wav,blending,strawberry,KG,1.0,1
8009,aopejb.wav,nonword_repetition,huhvohkdooteyf,KG,0.0,1
8010,meyohz.wav,sentence_repetition,quickly pick up the toys that were dumped out of that box,3,1.0,1
8011,dwozys.wav,nonword_repetition,choig,1,1.0,1
8012,ffztsq.wav,deletion,tray,2,0.0,1
8013,juheni.wav,blending,mother,KG,0.0,1
8014,jonnqm.wav,blending,box,KG,0.0,1
8015,adiplj.wav,nonword_repetition,kahymheypoivtuhvook,1,0.0,1
8016,cyvwgt.wav,nonword_repetition,goomdachahytowb,KG,0.0,1
8017,gnhhgo.wav,deletion,key,KG,0.0,1
8018,mbhmdl.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2,0.0,1
8019,brfrbs.wav,nonword_repetition,fuhmoibnagoopchey,1,0.0,1
8020,lfdkzg.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1,1.0,1
8021,bufflo.wav,nonword_repetition,cheyvpoigefheeb,1,1.0,1
8022,batzlc.wav,nonword_repetition,goomdachahytowb,1,0.0,1
8023,jtgndk.wav,blending,tiger,KG,0.0,1
8024,efpsms.wav,nonword_repetition,murdapfuhgowt,2,0.0,1
8025,bnijut.wav,nonword_repetition,kuhcheyvap,KG,1.0,1
8026,dmgchr.wav,nonword_repetition,nohftowb,2,1.0,1
8027,ewvzum.wav,deletion,chain,1,0.0,1
8028,cajudi.wav,nonword_repetition,goomdachahytowb,KG,0.0,1
8029,ljglsy.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2,1.0,1
8030,ksfyey.wav,sentence_repetition,this morning i wanted to go to the park but the bus was too late,2,1.0,1
8031,atdukj.wav,nonword_repetition,toifkerpohgvoomef,1,0.0,1
8032,gjdyfk.wav,deletion,bee,KG,0.0,1
8033,jjahys.wav,blending,mother,KG,0.0,1
8034,leynnd.wav,sentence_repetition,why does the science lab smell like smoke,1,1.0,1
8035,dtmfkj.wav,nonword_repetition,chohgfeem,KG,1.0,1
8036,gocpfs.wav,deletion,bee,KG,0.0,1
8037,gijmao.wav,deletion,seal,1,0.0,1
8038,ctuvvk.wav,nonword_repetition,davhowterboif,1,0.0,1
8039,hurjyy.wav,blending,tiger,KG,1.0,1
8040,kigetf.wav,sentence_repetition,because it is raining can we play some video games that i downloaded last week,3,0.0,1
8041,ghgiyp.wav,deletion,an,KG,0.0,1
8042,aytrig.wav,nonword_repetition,kuhcheyvap,KG,1.0,1
8043,mahkni.wav,sentence_repetition,where did you put that new pencil i just bought yesterday,1,1.0,1
8044,isbvkf.wav,blending,wig,KG,0.0,1
8045,mkwipx.wav,sentence_repetition,the children can play but they need to be quiet,1,1.0,1
8046,dzaacw.wav,nonword_repetition,neyvoocheeb,KG,1.0,1
8047,gblmnf.wav,deletion,knee,KG,1.0,1
8048,gvkxjk.wav,deletion,car,KG,1.0,1
8049,bxahbx.wav,nonword_repetition,geftohgneeb,1,1.0,1
8050,mgbomk.wav,sentence_repetition,the old jacket has a weird smell,KG,1.0,1
8051,laluoe.wav,sentence_repetition,where are all those big trucks on the interstate going,2,1.0,1
8052,junrui.wav,blending,fish,KG,0.0,1
8053,etsoxf.wav,deletion,moo,KG,0.0,1
8054,gzaxws.wav,deletion,rake,KG,0.0,1
8055,codkpm.wav,nonword_repetition,kahybeymookdowb,KG,0.0,1
8056,dtmrzi.wav,nonword_repetition,koofpergoibneek,1,1.0,1
8057,gsnrny.wav,deletion,ore,KG,0.0,1
8058,djubxp.wav,nonword_repetition,forbtermahyvnad,KG,0.0,1
8059,hlvuqk.wav,deletion,bee,KG,1.0,1
8060,flxdvh.wav,deletion,bee,1,1.0,1
8061,flevkt.wav,deletion,tell,KG,0.0,1
8062,hawfpi.wav,deletion,low,KG,0.0,1
8063,lnryqo.wav,sentence_repetition,play with your friends when you are at their house,KG,0.0,1
8064,klhgzo.wav,sentence_repetition,we sometimes go swimming when they have a day off from school,2,0.0,1
8065,arxapt.wav,nonword_repetition,derfoimhowk,KG,0.0,1
8066,epriyq.wav,deletion,hot,1,1.0,1
8067,leqgzz.wav,sentence_repetition,last week he wanted to buy ice cream but the shop was closed when he got there,2,1.0,1
8068,mgavoo.wav,sentence_repetition,put the chicken in the freezer before you leave,KG,1.0,1
8069,iszasx.wav,blending,rabbit,KG,0.0,1
8070,aylvih.wav,nonword_repetition,verdboim,KG,1.0,1
8071,ielwcg.wav,blending,outside,KG,1.0,1
